SalePrice,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageCars,GarageArea,SaleCondition,SaleType,KitchenQual,BsmtQual,ExterQual,MSZoning
194000,5,2006,2006,0.0,1240,1240,1240,2,5,3,826,Normal,WD,Gd,Gd,Gd,RL
219500,6,1940,1984,0.0,800,960,1740,1,6,1,240,Normal,CWD,TA,TA,TA,RL
170000,8,1936,1989,0.0,796,1096,1466,2,7,2,566,Normal,WD,Gd,Fa,TA,RL
138800,5,1969,1969,0.0,1096,1096,1096,1,6,1,299,Abnorml,WD,TA,TA,TA,RL
155900,5,2004,2004,169.0,848,848,848,1,3,2,420,Normal,WD,Gd,Gd,Gd,RM
126000,5,1994,1994,0.0,990,990,990,1,5,1,299,Normal,WD,TA,Gd,TA,RL
145000,7,1971,2004,144.0,1258,1258,1258,2,5,2,528,Abnorml,COD,Gd,TA,Gd,RL
133000,5,1963,1963,0.0,1040,1040,1040,1,5,1,308,Normal,WD,TA,TA,TA,RL
192000,5,2002,2002,100.0,1459,1459,1459,2,6,2,527,Normal,WD,Gd,Gd,Gd,RL
160000,6,1964,1964,425.0,1251,1251,1251,1,6,1,461,Normal,WD,TA,TA,TA,RL
187500,5,1995,1996,0.0,691,691,1498,2,6,2,409,Normal,WD,TA,Gd,TA,RL
147000,6,1992,1992,0.0,936,996,996,1,5,2,564,Normal,WD,Gd,Gd,TA,RL
83500,5,1973,1973,0.0,546,546,1092,1,6,1,286,Normal,WD,TA,TA,TA,RM
252000,5,2005,2006,0.0,1082,1082,1953,2,9,3,1043,Normal,WD,Gd,Gd,Gd,FV
137500,5,2004,2004,50.0,970,970,1709,2,7,2,380,Normal,WD,Gd,Gd,Gd,RM
197000,5,2005,2005,0.0,1247,1247,1247,1,4,2,550,Normal,WD,Gd,Gd,Gd,FV
92900,4,1950,1950,0.0,0,1040,1040,2,6,2,400,Normal,WD,TA,None,TA,RL
160000,5,1999,2000,212.0,600,624,1252,2,4,2,462,Normal,WD,Gd,Gd,Gd,FV
136500,5,1925,1950,0.0,1181,1390,1694,2,7,2,576,Normal,WD,TA,TA,TA,RL
146000,8,1965,1998,166.0,864,1200,1200,1,6,2,884,Normal,WD,Gd,TA,TA,RL
129000,7,1956,2000,0.0,936,936,936,1,4,1,308,Normal,WD,TA,TA,TA,RL
176432,5,2006,2006,0.0,1314,1314,1314,2,6,2,440,Normal,WD,Gd,Gd,Gd,RL
127000,7,1914,2006,0.0,684,773,1355,1,7,0,0,Normal,WD,Gd,TA,TA,RM
170000,5,1986,1986,0.0,1074,1088,1088,1,5,2,461,Normal,WD,Gd,Gd,Gd,RL
128000,6,1936,1950,0.0,672,757,1324,1,6,1,240,Normal,WD,TA,TA,TA,RM
157000,5,1978,1978,206.0,1271,1601,1601,2,7,2,478,Abnorml,COD,TA,Gd,TA,RL
60000,5,1920,1950,0.0,290,438,438,1,3,1,246,Normal,WD,Fa,TA,TA,RL
119500,5,1971,1971,0.0,950,950,950,1,5,1,280,Normal,WD,TA,TA,TA,RL
135000,7,1960,2002,45.0,1010,1134,1134,1,6,1,254,Family,WD,TA,TA,TA,RL
159500,6,1959,1959,0.0,655,1194,1194,1,6,2,539,Normal,WD,TA,TA,TA,RL
106000,5,1970,1970,304.0,630,630,1302,2,6,2,440,Normal,WD,TA,TA,TA,RM
325000,5,1994,1995,362.0,1463,1500,2622,2,9,2,712,Normal,WD,Gd,Ex,Gd,RL
179900,5,1990,1991,0.0,910,1442,1442,2,6,2,719,Normal,WD,Gd,Gd,Gd,RL
274725,5,2006,2006,0.0,868,887,2021,2,9,2,422,Partial,New,Gd,Ex,Gd,RL
181000,5,2000,2000,0.0,924,948,1690,2,7,2,463,Abnorml,WD,TA,Gd,TA,RL
280000,5,2004,2005,42.0,1836,1836,1836,2,7,3,862,Normal,WD,Gd,Ex,Gd,RL
188000,5,1995,1996,0.0,773,773,1658,2,8,2,431,Normal,WD,TA,Gd,TA,RL
205000,6,1976,1976,660.0,803,1098,1964,2,8,2,483,Normal,WD,TA,TA,TA,RL
129900,7,1957,1957,0.0,816,816,816,1,5,1,308,Normal,WD,TA,TA,TA,RL
134500,7,1953,2006,0.0,1008,1008,1008,1,6,1,240,Normal,WD,Gd,TA,TA,RL
117000,7,1954,2000,0.0,833,833,833,1,4,1,326,Normal,WD,Gd,TA,TA,RL
318000,5,2007,2007,328.0,1734,1734,1734,2,7,3,928,Partial,New,Ex,Ex,Gd,RL
184100,5,2002,2002,0.0,408,779,1419,2,7,2,527,Normal,WD,Gd,Gd,Gd,RL
130000,7,1967,2003,0.0,894,894,894,1,5,2,450,Normal,WD,Gd,TA,TA,RL
140000,6,1958,1987,0.0,533,1021,1601,1,6,1,300,Normal,WD,TA,TA,TA,RL
133700,5,1959,1959,0.0,1040,1040,1040,1,6,1,286,Normal,WD,TA,TA,TA,RL
118400,5,1920,1950,0.0,1012,1012,1012,1,6,1,308,Normal,WD,TA,TA,TA,RM
212900,5,2005,2006,196.0,1552,1552,1552,2,7,3,782,Partial,New,Gd,Gd,Gd,RL
112000,3,1956,1956,0.0,672,960,960,1,5,1,288,Abnorml,COD,TA,TA,TA,RL
118000,9,1947,2008,0.0,698,698,698,1,4,0,0,Normal,WD,TA,TA,TA,RL
163900,5,1992,1992,170.0,384,812,1482,2,7,2,392,Normal,WD,Gd,Gd,TA,RL
115000,5,1955,1955,0.0,1005,1005,1005,1,5,2,672,Normal,WD,Fa,TA,TA,RL
174000,5,2007,2007,130.0,1373,1555,1555,2,7,3,660,Normal,WD,Gd,Gd,Gd,RL
259000,5,2004,2004,0.0,1530,1530,1530,2,7,3,630,Family,WD,Gd,Gd,Gd,RL
215000,5,2004,2005,0.0,847,847,1959,2,8,2,434,Normal,WD,Gd,Gd,Gd,RL
140000,5,1980,1980,180.0,936,936,936,1,4,2,672,Normal,WD,TA,Gd,TA,RM
135000,3,1928,1950,0.0,1122,1328,1981,2,7,2,576,Normal,WD,Gd,TA,TA,RL
93500,5,1991,1992,0.0,974,974,974,1,5,0,0,Abnorml,Oth,TA,Gd,TA,RL
117500,4,1880,1950,0.0,1008,1178,2210,2,8,1,205,Normal,WD,Fa,TA,TA,RM
239500,5,1995,1995,0.0,1128,1142,2020,2,8,2,466,Normal,WD,Gd,Gd,Gd,RL
169000,5,1997,1997,0.0,916,916,1600,2,7,2,460,Normal,WD,TA,Gd,TA,RL
102000,5,1926,1950,0.0,960,986,986,1,5,1,180,Normal,WD,TA,TA,TA,RM
119000,5,1950,1950,0.0,1032,1032,1252,1,6,1,288,Abnorml,WD,TA,TA,TA,RL
94000,8,1875,1996,0.0,780,780,1020,1,6,0,0,Normal,WD,TA,TA,TA,RL
196000,5,1977,1977,0.0,1567,1567,1567,2,5,2,714,Normal,WD,Gd,TA,TA,RL
144000,5,1920,1950,0.0,915,1167,1167,1,6,2,495,Normal,WD,TA,TA,TA,RL
139000,7,1951,1951,0.0,952,952,952,1,4,2,840,Abnorml,COD,TA,TA,TA,RL
197500,7,1976,1976,44.0,780,1088,1868,2,9,2,484,Normal,WD,Gd,TA,TA,RL
424870,5,2006,2007,340.0,1466,1466,2828,3,11,3,1052,Partial,New,Gd,Ex,Gd,RL
80000,3,1959,1959,0.0,1006,1006,1006,1,5,0,0,Normal,WD,TA,TA,TA,RL
80000,4,1941,1950,0.0,672,672,924,1,5,1,280,Normal,WD,Fa,Gd,TA,RL
149000,6,1928,1950,0.0,1042,1042,1576,1,8,1,225,Family,WD,TA,TA,TA,RM
180000,5,1985,1985,85.0,1298,1298,1298,2,5,2,403,Normal,WD,Gd,Gd,Gd,RL
174500,7,1941,1950,0.0,704,860,1564,1,7,1,234,Normal,WD,Fa,TA,TA,RL
116900,7,1926,1950,0.0,572,572,1111,1,5,1,288,Normal,WD,TA,TA,TA,RM
143000,9,1920,1988,0.0,650,832,1482,1,7,2,324,Normal,WD,TA,TA,TA,RM
124000,5,1950,1950,0.0,932,932,932,1,4,1,306,Normal,WD,Gd,TA,TA,RL
149900,4,1959,1959,132.0,1466,1466,1466,1,6,2,528,Normal,WD,Fa,TA,TA,RL
230000,7,1956,2004,0.0,1073,1811,1811,1,6,2,470,Abnorml,WD,Ex,TA,TA,RL
120500,8,1930,2007,0.0,816,816,816,1,5,1,432,Normal,WD,TA,TA,Gd,RM
201800,6,1965,1988,288.0,864,902,1820,1,8,2,492,Normal,WD,Gd,TA,TA,RL
218000,8,1976,2004,0.0,1437,1437,1437,2,6,2,528,Normal,WD,Gd,Gd,Gd,RL
179900,8,1965,1999,0.0,1219,1265,1265,2,6,2,502,Normal,WD,Gd,TA,TA,RL
230000,5,2007,2008,166.0,1314,1314,1314,2,6,2,626,Normal,WD,Gd,Gd,Gd,RL
235128,5,2007,2008,186.0,1580,1580,1580,2,7,3,830,Partial,ConLD,Gd,Gd,Gd,RL
185000,6,1974,1974,270.0,901,943,1876,2,8,2,540,Normal,WD,Gd,TA,Gd,RL
146000,5,1978,1978,0.0,855,855,1456,2,7,2,440,Normal,WD,TA,Gd,TA,RL
224000,7,1954,2006,72.0,1296,1640,1640,1,7,2,924,Normal,WD,Gd,TA,Gd,RL
129000,5,1968,1968,0.0,894,894,894,1,5,2,450,Normal,WD,TA,Gd,TA,RL
108959,4,1969,1969,0.0,1198,1258,1258,0,6,2,400,Alloca,WD,TA,Gd,TA,RL
194000,7,1978,1978,0.0,1360,1432,1432,1,5,2,588,Normal,WD,Gd,Gd,TA,RL
233170,5,2009,2009,268.0,1502,1502,1502,2,7,2,644,Partial,New,Gd,Gd,Gd,RL
245350,5,2008,2008,72.0,1694,1694,1694,2,7,3,776,Normal,WD,Gd,Gd,Gd,RL
173000,5,2000,2000,0.0,959,959,1671,2,7,2,472,Normal,WD,TA,Gd,TA,RL
235000,7,1935,1986,0.0,1127,1236,2108,2,7,2,540,Normal,WD,Gd,TA,TA,RL
625000,5,1995,1996,1378.0,1930,1831,3627,3,10,3,807,Normal,WD,Gd,Ex,Gd,RL
171000,6,1977,1977,0.0,1096,1118,1118,1,6,1,358,Normal,WD,TA,TA,TA,RL
163000,6,1958,1958,0.0,1261,1261,1261,1,6,2,433,Normal,WD,TA,TA,TA,RL
171900,5,2006,2007,0.0,625,625,1250,2,5,2,625,Normal,WD,Gd,Gd,Gd,FV
200500,6,1946,1994,0.0,1598,1636,3086,3,12,0,0,Normal,WD,Ex,TA,TA,RL
239000,8,1932,1950,0.0,952,1170,2345,2,9,2,360,Normal,WD,TA,Gd,TA,RL
285000,5,1992,2000,337.0,1683,2129,2872,2,9,2,541,Normal,WD,Gd,Gd,Gd,RL
119500,5,1984,1985,0.0,876,923,923,1,5,1,264,Normal,WD,TA,TA,TA,RL
115000,8,1926,2004,0.0,818,818,1224,1,5,1,210,Normal,WD,TA,TA,TA,RM
154900,6,1921,1950,0.0,731,820,1343,1,7,1,186,Normal,WD,TA,TA,TA,RL
93000,5,1954,1954,0.0,0,1124,1124,1,5,0,0,Normal,WD,TA,None,TA,RL
250000,5,1990,1991,0.0,1216,1298,2514,2,8,2,693,Normal,WD,TA,Gd,TA,RL
392500,5,2008,2008,186.0,1600,1652,1652,2,5,2,482,Partial,New,Gd,Ex,Ex,RM
745000,5,1996,1996,0.0,2396,2411,4476,3,10,3,813,Abnorml,WD,Ex,Ex,Gd,RL
120000,6,1920,1950,0.0,1120,1130,1130,1,5,2,720,Normal,WD,TA,TA,TA,RL
186700,4,1963,1963,226.0,1572,1572,1572,1,5,3,995,Normal,WD,TA,TA,TA,RL
104900,7,1924,1950,0.0,784,949,1221,1,7,1,392,Normal,WD,TA,TA,TA,RL
95000,5,1900,1970,0.0,978,1014,1699,2,7,2,420,Abnorml,WD,TA,Fa,TA,RL
262000,5,1994,1995,0.0,1624,1624,1624,2,5,3,757,Normal,WD,Gd,Gd,Gd,RL
195000,5,2002,2002,95.0,831,831,1660,2,7,2,493,Normal,WD,Gd,Gd,Gd,RL
189000,5,1999,1999,0.0,994,1028,1804,2,7,2,442,Normal,WD,Gd,TA,TA,RL
168000,4,1961,1975,149.0,1249,1622,1622,1,7,4,1356,Normal,WD,TA,TA,TA,RL
174000,5,1999,2000,456.0,776,764,1441,2,5,2,492,Normal,WD,Gd,Gd,Gd,FV
125000,8,1925,1994,0.0,702,842,1472,1,6,1,250,Normal,WD,Gd,TA,TA,RM
165000,5,1999,1999,425.0,1224,1224,1224,2,5,2,402,Normal,WD,TA,Ex,TA,RM
158000,7,1969,1969,143.0,663,663,1352,1,7,1,299,Normal,WD,TA,TA,TA,RL
176000,5,2005,2005,0.0,728,728,1456,2,8,2,400,Normal,WD,Gd,Gd,TA,RL
219210,5,2006,2006,0.0,879,879,1863,2,9,3,660,Partial,New,Gd,Gd,Gd,RL
144000,6,1916,1950,0.0,815,815,1690,1,7,1,225,Normal,ConLw,TA,TA,TA,RM
178000,5,2001,2001,0.0,1212,1212,1212,2,6,2,573,Normal,WD,Gd,Gd,Gd,RL
148000,5,1963,1979,51.0,1051,1382,1382,1,6,2,459,Normal,WD,TA,TA,TA,RL
116050,5,1970,1970,0.0,864,864,864,1,5,1,280,Abnorml,Oth,TA,TA,TA,RL
197900,5,1998,1998,0.0,866,866,1779,2,6,2,546,Normal,WD,Gd,Gd,TA,RL
117000,8,1925,1997,0.0,884,884,1348,1,5,1,216,Normal,WD,TA,TA,TA,RM
213000,5,2000,2001,171.0,1630,1630,1630,2,6,2,451,Normal,WD,Gd,Gd,Gd,RL
153500,6,1975,1975,0.0,1056,1074,1074,1,6,2,495,Normal,WD,TA,Gd,TA,RL
271900,7,1990,1991,234.0,2158,2196,2196,2,7,3,701,Normal,WD,Gd,Gd,Gd,RL
107000,4,1966,1966,0.0,1056,1056,1056,1,5,1,384,Normal,WD,TA,TA,TA,RH
200000,5,2003,2003,120.0,1682,1700,1700,2,7,2,544,Normal,WD,Gd,Gd,Gd,RL
140000,7,1962,1980,0.0,931,1283,1283,1,6,2,506,Normal,WD,TA,TA,TA,RL
290000,5,2006,2006,420.0,1660,1660,1660,2,8,2,500,Partial,New,Gd,Ex,Gd,RL
189000,5,1992,1992,0.0,1055,1055,1845,2,8,2,462,Normal,WD,Gd,Gd,Gd,RL
164000,7,1988,2005,0.0,559,1080,1752,2,8,2,492,Normal,WD,TA,Gd,Gd,RL
113000,6,1941,1950,0.0,672,672,672,1,4,1,234,Normal,WD,TA,TA,TA,RL
145000,9,1965,2001,0.0,648,960,960,0,3,1,364,Normal,WD,TA,TA,TA,RL
134500,5,1962,1962,0.0,925,999,999,1,6,1,300,Normal,WD,TA,TA,TA,RL
125000,5,1966,1966,0.0,894,894,894,1,5,1,384,Normal,WD,TA,TA,TA,RL
112000,5,1978,1978,0.0,0,1318,1902,2,8,2,539,Normal,WD,TA,None,TA,RM
229456,5,2009,2009,72.0,1300,1314,1314,2,6,2,552,Partial,New,Gd,Gd,Gd,FV
80500,5,1947,1950,0.0,0,672,912,1,3,0,0,Normal,WD,TA,None,TA,RM
91500,5,1971,1971,236.0,672,672,1218,1,7,0,0,Abnorml,WD,TA,TA,TA,RM
115000,5,1964,1964,0.0,912,912,912,1,5,1,288,Abnorml,WD,TA,TA,TA,RL
134000,5,1968,1968,0.0,952,1211,1211,1,5,1,322,Normal,WD,TA,TA,TA,RL
143000,6,1949,1950,320.0,1040,1168,1846,2,7,1,315,Normal,WD,TA,TA,TA,RL
137900,3,1951,1951,44.0,2136,2136,2136,2,7,2,528,Normal,WD,TA,TA,TA,RL
184000,5,2004,2005,0.0,788,788,1490,2,8,2,388,Normal,WD,Gd,Gd,Gd,RL
145000,8,1958,1958,63.0,588,1138,1138,1,6,1,264,Normal,WD,TA,TA,TA,RL
214000,5,2007,2007,74.0,894,894,1933,2,9,3,668,Normal,WD,Gd,Gd,Gd,RL
147000,8,1965,2008,300.0,912,912,912,1,5,2,576,Normal,WD,Gd,TA,TA,RL
367294,5,2008,2008,766.0,1702,1702,1702,1,7,3,1052,Partial,New,Ex,Ex,Ex,RL
127000,5,1960,1960,0.0,1075,1507,1507,2,7,1,404,Normal,WD,TA,TA,TA,RL
190000,5,1977,1977,1.0,1361,1361,2620,2,12,2,600,Normal,WD,TA,Gd,TA,RL
132500,6,1962,1962,120.0,1106,1190,1190,1,6,2,540,Normal,WD,TA,TA,TA,RL
101800,5,1962,1962,0.0,0,1224,1224,2,6,2,462,Normal,WD,TA,None,TA,RL
142000,5,1959,1959,180.0,1188,1188,1188,1,6,2,531,Abnorml,COD,TA,TA,TA,RL
130000,6,1911,1950,0.0,940,1024,1964,1,7,0,0,Abnorml,WD,TA,TA,TA,RH
138887,5,1914,1950,0.0,747,892,1784,1,9,1,180,Normal,WD,TA,Gd,TA,RL
175500,5,2003,2003,106.0,764,764,1626,2,6,2,474,Normal,WD,Gd,Gd,Gd,RL
195000,5,2004,2005,0.0,847,847,1948,2,8,2,434,Normal,WD,Gd,Gd,Gd,RL
142500,5,2005,2005,0.0,1141,1141,1141,1,6,2,484,Abnorml,WD,TA,Gd,Gd,RL
265900,5,2006,2006,32.0,1476,1484,1484,2,6,2,472,Normal,WD,Ex,Gd,Gd,RL
224900,5,2003,2003,252.0,884,884,1768,2,8,2,543,Normal,WD,Gd,Gd,Gd,RL
248328,6,2007,2007,0.0,1689,1689,1689,2,7,3,954,Partial,New,Gd,Gd,Gd,RL
170000,6,1974,1974,81.0,1053,1173,1173,2,6,2,528,Family,WD,Gd,Gd,TA,RL
465000,5,2006,2006,0.0,2076,2076,2076,2,7,3,850,Partial,New,Ex,Ex,Ex,RL
230000,7,1929,1950,0.0,792,792,1517,1,7,2,400,Normal,WD,Gd,Gd,TA,RL
178000,7,1984,2003,74.0,585,1140,1868,3,7,2,477,Abnorml,WD,TA,Gd,TA,RL
186500,5,2005,2006,0.0,756,756,1553,2,6,2,615,Partial,New,Gd,Gd,Gd,FV
169900,5,1976,1976,335.0,1012,1034,1034,1,6,3,888,Normal,WD,TA,TA,TA,RL
129500,5,1917,1950,0.0,735,1134,2058,1,8,2,396,Normal,WD,TA,Gd,TA,RM
119000,7,1950,1950,0.0,876,988,988,1,6,1,276,Normal,WD,TA,TA,TA,RL
244000,5,1968,1968,0.0,2110,2110,2110,2,8,2,522,Normal,WD,Ex,TA,Gd,RL
171750,5,2003,2003,163.0,1405,1405,1405,2,6,2,478,Normal,WD,Gd,Gd,Gd,RL
130000,6,1968,1968,0.0,864,874,874,1,5,1,288,Normal,WD,TA,TA,TA,RL
294000,7,1974,2003,0.0,1192,1516,2167,2,9,2,518,Normal,WD,Gd,TA,Gd,RL
165400,5,2003,2004,92.0,746,760,1656,2,7,2,397,Normal,WD,Gd,Gd,Gd,RL
127500,6,1931,1950,0.0,884,959,1367,1,6,1,560,Normal,WD,TA,TA,TA,RM
301500,5,1994,1994,554.0,1986,1987,1987,2,7,2,691,Normal,WD,Gd,Gd,Gd,RL
99900,8,1922,1950,0.0,864,864,864,1,4,0,0,Normal,WD,TA,Fa,TA,RL
190000,5,2005,2005,182.0,856,1166,1166,2,5,2,400,Normal,WD,Gd,Gd,Gd,RL
151000,8,1969,1969,0.0,1054,1054,1054,1,6,2,460,Normal,WD,TA,Gd,TA,RL
181000,5,1999,1999,0.0,841,892,1675,2,7,2,502,Normal,WD,TA,Gd,TA,RL
128900,6,1956,1956,0.0,1050,1050,1050,1,5,1,338,Normal,WD,TA,TA,TA,RL
161500,5,1957,1989,0.0,1104,1104,1788,1,8,1,304,Normal,WD,TA,TA,TA,RL
180500,6,1919,1950,0.0,764,1060,1824,1,8,2,520,Normal,WD,TA,TA,TA,RL
181000,5,1998,1999,0.0,1405,1337,1337,2,5,2,511,Abnorml,COD,Gd,Gd,Gd,RH
183900,5,1999,1999,218.0,691,713,1452,2,6,2,506,Normal,WD,Gd,Gd,Gd,FV
122000,4,1910,1950,0.0,925,964,1889,1,9,1,308,Normal,WD,TA,TA,Fa,RM
378500,5,2008,2009,0.0,2002,2018,2018,2,10,3,746,Normal,WD,Ex,Ex,Ex,RL
381000,9,1935,1997,632.0,728,1968,3447,3,11,3,1014,Normal,WD,Gd,TA,TA,RL
144000,5,1958,1958,180.0,874,874,1524,1,7,1,315,Normal,WD,TA,TA,TA,RL
260000,6,1979,1979,0.0,1332,1332,1524,0,4,2,586,Normal,WD,Gd,Gd,Gd,RL
185750,7,1968,1968,0.0,1489,1489,1489,2,7,2,462,Normal,WD,Gd,TA,TA,RL
137000,6,1965,1965,114.0,935,935,935,1,5,1,288,Normal,WD,TA,TA,TA,RL
177000,7,1959,2006,84.0,1019,1357,1357,1,5,1,312,Normal,WD,Ex,TA,TA,RL
139000,6,1910,2003,0.0,661,661,1250,2,8,2,552,Normal,WD,TA,TA,TA,RL
137000,5,1948,1950,567.0,928,928,1920,2,10,2,400,Normal,WD,TA,TA,TA,RL
162000,6,1972,1972,0.0,723,735,1395,1,6,2,497,Normal,WD,TA,TA,TA,RL
197900,5,1967,1976,359.0,1680,1724,1724,1,7,2,480,Normal,WD,TA,Gd,TA,RL
237000,5,2002,2002,0.0,1128,1128,2031,2,7,2,577,Normal,WD,Gd,Gd,Gd,RL
68400,4,1920,1950,0.0,698,698,1128,1,6,2,528,Abnorml,COD,TA,TA,TA,C (all)
227000,5,2002,2002,110.0,1573,1573,1573,2,6,2,544,Normal,WD,Gd,Gd,Gd,RL
180000,5,1990,1990,54.0,1309,1339,1339,2,6,2,484,Normal,WD,TA,Gd,TA,RL
150500,7,1977,2008,0.0,1040,1040,1040,2,5,2,484,Normal,WD,Gd,Gd,TA,RL
139000,5,1971,1971,0.0,912,912,1824,2,8,0,0,Normal,WD,TA,TA,TA,RL
169000,7,1919,1990,0.0,804,1699,2447,2,10,1,336,Normal,WD,Gd,TA,TA,RL
132500,6,1939,1950,0.0,780,825,1412,1,6,1,280,Normal,WD,TA,TA,TA,RM
143000,5,1963,1963,451.0,1328,1328,1328,1,6,2,528,Normal,WD,TA,TA,TA,RL
190000,5,1964,1964,621.0,1624,1582,1582,2,7,2,390,Normal,WD,TA,TA,TA,RL
278000,5,2000,2000,0.0,1501,1659,1659,2,5,2,499,Normal,WD,Ex,Gd,Gd,RL
281000,5,2006,2006,788.0,1085,1120,1970,2,8,3,753,Partial,New,Ex,Gd,Gd,RL
180500,7,1964,1964,86.0,1152,1152,1152,1,6,2,484,Normal,WD,TA,TA,TA,RL
119500,7,1972,1972,268.0,630,630,1302,2,6,1,264,Normal,WD,TA,TA,TA,RM
107500,4,1892,1965,0.0,994,1378,2372,2,11,1,432,Normal,WD,TA,TA,TA,RM
162900,5,1976,1976,0.0,832,832,1664,2,8,2,528,Normal,WD,TA,Gd,TA,RL
115000,7,1955,1990,0.0,864,864,864,1,5,2,572,Normal,WD,TA,TA,TA,RL
138500,5,1968,1968,168.0,1052,1052,1052,1,5,1,288,Normal,WD,TA,TA,TA,RL
155000,6,1963,1963,148.0,1120,1128,1128,2,6,2,525,Normal,WD,TA,TA,TA,RL
140000,5,2005,2006,82.0,547,1072,1072,2,5,2,525,Partial,New,TA,Gd,TA,RM
160000,5,2008,2008,796.0,6110,4692,5642,2,12,2,1418,Partial,New,Ex,Ex,Ex,RL
154000,7,1959,1994,0.0,1246,1246,1246,1,6,1,305,Normal,WD,Gd,TA,TA,RL
225000,5,1999,1999,344.0,978,1005,1983,2,9,2,490,Normal,WD,Gd,Gd,Gd,RL
177500,7,1942,1950,0.0,771,753,1494,1,7,1,213,Normal,WD,Gd,TA,TA,RL
290000,5,1994,1994,391.0,1165,1203,2526,2,8,3,844,Normal,WD,Gd,Gd,Gd,RL
232000,5,2005,2005,228.0,1616,1616,1616,2,7,3,834,Normal,WD,Gd,Gd,Gd,RL
130000,5,2004,2004,117.0,976,976,1708,2,7,2,380,Normal,WD,Gd,Gd,Gd,RM
325000,5,2006,2007,300.0,1652,1652,1652,2,6,2,840,Normal,WD,Ex,Ex,Gd,RL
202500,5,2005,2006,94.0,1368,1368,1368,2,6,2,474,Partial,New,Gd,Gd,Gd,RL
138000,5,1994,1995,0.0,990,990,990,1,5,2,480,Normal,WD,TA,Gd,TA,RL
147000,7,1948,2005,0.0,924,1122,1122,1,6,2,528,Normal,WD,Gd,TA,TA,RM
179200,5,1991,1991,88.0,1278,1294,1294,2,6,2,496,Normal,WD,Gd,Gd,TA,RL
335000,8,1959,2002,0.0,1902,1902,1902,2,7,2,567,Normal,WD,Ex,Gd,Gd,RL
203000,5,2005,2007,80.0,1274,1274,1274,2,6,2,508,Partial,New,Gd,Gd,Gd,RL
302000,5,1990,1990,336.0,1453,1453,2810,2,9,2,750,Normal,WD,Gd,Ex,Gd,RL
333168,5,1999,1999,165.0,1393,1422,2599,2,10,3,779,Normal,WD,Gd,Gd,Gd,RL
119000,6,1954,1954,0.0,948,948,948,1,5,1,280,Normal,WD,TA,TA,TA,RL
206900,5,1969,1969,0.0,952,1092,2112,2,9,2,576,Normal,WD,TA,Fa,TA,RL
295493,5,2008,2008,270.0,1622,1630,1630,2,8,3,860,Normal,WD,Ex,Ex,Gd,RL
208900,5,2006,2007,0.0,1352,1352,1352,2,5,2,466,Partial,New,Gd,Ex,Gd,FV
275000,5,2001,2002,178.0,1753,1787,1787,2,7,3,748,Normal,WD,Gd,Gd,Gd,RL
111000,5,1954,1954,132.0,864,948,948,1,5,1,248,Normal,WD,TA,TA,TA,RL
156500,3,1957,1957,0.0,1478,1478,1478,1,6,2,442,Normal,WD,TA,TA,TA,RL
72500,6,1949,1950,0.0,0,720,720,1,4,1,287,Normal,WD,TA,None,TA,RL
190000,5,1992,1992,0.0,750,1061,1923,2,8,2,564,Normal,WD,Gd,Gd,Gd,RL
82500,7,1940,1950,0.0,420,708,708,1,5,0,0,Normal,WD,Fa,TA,Fa,RL
147000,5,2006,2007,428.0,1795,1795,1795,2,7,3,895,Partial,New,Gd,Ex,Gd,RL
55000,4,1922,1950,0.0,796,796,796,1,5,0,0,Normal,WD,TA,TA,TA,RM
79000,6,1931,2006,0.0,544,774,774,1,6,0,0,Normal,WD,Gd,TA,TA,RH
130500,9,1982,2008,0.0,816,816,816,1,5,1,264,Normal,WD,Gd,TA,Gd,RL
256000,7,1920,1950,0.0,1510,1584,2792,2,8,2,520,Normal,WD,TA,Gd,Gd,RM
176500,5,1998,1998,0.0,935,955,1632,2,8,2,462,Normal,WD,TA,Gd,TA,RL
227000,5,2006,2006,410.0,1588,1588,1588,2,7,3,825,Normal,WD,Gd,Gd,Gd,RL
132500,5,1976,1976,0.0,911,954,954,1,6,2,576,Normal,WD,TA,TA,TA,RL
100000,6,1938,1958,0.0,816,816,816,1,3,1,288,Normal,WD,TA,TA,TA,RL
125500,6,1938,1995,0.0,803,803,1360,1,6,1,297,Normal,WD,Gd,TA,TA,RM
125000,6,1970,1970,312.0,765,765,1365,1,7,2,440,Normal,WD,TA,TA,TA,RM
167900,5,1977,1977,360.0,1350,1334,1334,2,6,2,630,Normal,WD,TA,Gd,TA,RL
135000,5,1973,1973,564.0,1656,1656,1656,2,8,2,506,Normal,WD,TA,TA,TA,RL
52500,4,1941,1950,0.0,693,693,693,1,4,0,0,Normal,WD,Fa,TA,TA,RM
200000,5,2002,2002,0.0,916,920,1861,2,8,2,492,Normal,WD,Gd,Gd,Gd,RL
128500,7,1972,1972,0.0,864,864,864,1,5,1,288,Normal,WD,TA,TA,TA,RL
123000,5,1971,1971,0.0,858,872,872,1,5,4,480,Normal,WD,TA,TA,TA,RL
155000,5,2003,2004,0.0,1114,1114,1114,1,6,2,576,Normal,WD,Gd,Gd,TA,RL
228500,5,2002,2002,149.0,1284,1284,2169,2,7,2,647,Normal,WD,Gd,Gd,Gd,RL
177000,6,1928,1950,0.0,896,1172,1913,1,9,2,342,Normal,WD,TA,TA,TA,RL
